"score" "percentile"
"BRDT" 0.716415452164742 63.1616226658081
"TAGLN2" 0.574701880956412 47.4436574372183
"CLCA2" 0.89960894224232 77.630392788152
"SLC50A1" 0.101302583826345 2.01545396007727
"DHDDS" 0.513153836190608 39.4655505473278
"CSF3R" 1.22921288324434 89.5299420476497
"C1orf105" 0.6849915747471 60.0257566001288
"PODN" 1.33898175022945 91.577591757888
"TRIM11" 1.02679956281537 83.9922730199614
"ANXA9" 0.749074298302088 66.2202189311011
"MYCBP" 0.161767499987229 4.07920154539601
"SSBP3" 0.174887058040804 4.64262717321314
"DAP3" 0.650095007988781 56.349001931745
"STK40" 0.437960741886105 29.407598197038
"YIPF1" 0.517481345958342 40.1802962009015
"PMF1-BGLAP" 1.35794161811636 91.9124275595621
"PHC2" 0.483353521687831 35.228589826143
"SFT2D2" 0.310617778250315 15.4024468770122
"C1orf94" 1.71626078412416 95.8016741790084
"AKIRIN1" 0.361191151736484 20.5473277527366
"SARS" 0.430574860409733 28.4674822923374
"NBPF6" 0.243242384288982 9.41403734707019
"ADIPOR1" 0.242159730653092 9.31745009658725
"WNT3A" 0.55812863166926 45.3831294269156
"TSTD1" 0.440199051808948 29.6780424983902
"GON4L" 0.920705417525019 78.8216355441082
"CCDC19" 0.64980334216191 56.2974887314874
"PPM1J" 0.694665942706045 61.0753380553767
"ACOT7" 0.406790878041098 25.6342562781713
"PIP5K1A" 0.323517669904076 16.5486155827431
"KCNT2" 0.312829908455959 15.7179652285898
"PGD" 0.241545066265372 9.27237604636188
"MTOR" 0.322308014587289 16.5035415325177
"TMED5" 0.90863526426564 78.1197681905988
"PBX1" 0.172017014242393 4.52028332260142
"CD247" 0.276933324408281 12.2537025112685
"METTL13" 0.782234542175617 68.9697359948487
"TNR" 0.808034875794329 71.2234385061172
"KCTD3" 0.419065662443141 27.0959433354797
"PRRX1" 0.496110964865976 36.909207984546
"UQCRH" 0.80564509858177 71.0302640051513
"FAM183A" 1.00322466066098 83.0006439150032
"GSTM4" 1.17135504407053 88.1970379909852
"FMO2" 1.1150998961301 86.8898905344494
"GBP1" 0.961651156633354 80.888602704443
"LRRC47" 0.848109630355581 74.1854475209272
"ECM1" 0.874826655229826 76.0721184803606
"AGO3" 0.23123935946624 8.57694784288474
"GPSM2" 0.571563484808056 47.0508692852544
"LRRC40" 0.611270948546953 52.0605280103026
"SCAMP3" 0.537624416538349 42.69800386349
"TNFRSF25" 0.605041462974534 51.2234385061172
"RBM34" 0.4893164743126 35.9884095299421
"ARID4B" 0.420189471749075 27.1860914359305
"BCAN" 0.550647755287935 44.3721828718609
"RCC1" 0.396092147501984 24.3915003219575
"ILDR2" 0.711123901436222 62.6722472633612
"IPO9" 0.266299560537372 11.3329040566645
"SCMH1" 0.574801247315592 47.4694140373471
"TRMT1L" 0.421491902163327 27.3470701867354
"PRAMEF13" 0.846049084470478 74.0373470701867
"ZSWIM5" 1.07481701988506 85.6471345782357
"IL19" 0.497244135837786 37.1603348358017
"CD58" 1.00127037807151 82.8654217643271
"MAGOH" 0.103804552919547 2.17965228589826
"TAF1A" 0.824327157665706 72.4211204121056
"DPH2" 0.931442429730099 79.3689632968448
"ATAD3C" 0.909804966952542 78.1841596909208
"EXOSC10" 0.367232641181313 21.2234385061172
"SPEN" 3.35410238758608 99.2659368963297
"ACTA1" 0.188161352580236 5.57630392788152
"CYP4B1" 1.69202263005595 95.6084996780425
"ABCD3" 0.286096796200864 13.0650354153252
"FPGT" 0.666239195804372 58.1841596909208
"C1orf123" 0.469048886573295 33.2517707662589
"LEFTY1" 1.24693193742348 89.8583386992917
"TNNI3K" 0.664376723434196 57.9974243399871
"ZFP69" 1.47083429432109 93.6059240180296
"AGO1" 0.248864803578774 9.79394719896974
"SH3BGRL3" 0.258272300553763 10.6213779781069
"SMYD2" 0.754346344128122 66.613007083065
"ARHGEF19" 0.718109495148906 63.3483580167418
"TESK2" 0.788064095025165 69.4140373470702
"ILF2" 0.102410037136445 2.10560206052801
"EXTL1" 0.991157793603715 82.3567289117836
"SWT1" 0.632414201431627 54.1725692208628
"COLGALT2" 0.649928966484915 56.3361236316806
"THAP3" 0.936135723664255 79.5750160978751
"RABGAP1L" 0.278996128287617 12.3438506117193
"ZCCHC11" 0.38304692999819 23.0199613650998
"CHI3L2" 0.869458372305326 75.6728911783645
"MXRA8" 0.814120997409681 71.6870573084353
"SH3BP5L" 0.5379583217448 42.7559562137798
"KCND3" 1.03772056485769 84.4043786220219
"C1orf110" 0.46036269222849 32.0927237604636
"HSPB7" 0.608092125102768 51.6097875080489
"PADI2" 0.61064264803619 51.9381841596909
"SORT1" 0.49441540519669 36.6323245331616
"RNF2" 0.0933963701794169 1.94140373470702
"AHCYL1" 0.195883159901245 6.10431423052157
"KHDRBS1" 0.186104925000045 5.29298132646491
"TTC24" 0.773826838297604 68.2485511912428
"GCLM" 0.390471681637108 23.7797810688989
"NFASC" 0.764825696636423 67.4694140373471
"SCYL3" 0.644329091824102 55.6084996780425
"PEX10" 0.67271441653124 58.8216355441082
"MPL" 0.587994481324675 48.9761751448809
"PTPRC" 0.522786275199388 40.920798454604
"MYSM1" 0.371641820852168 21.6806181584031
"ELTD1" 0.696911819782737 61.2556342562782
"RGS18" 0.936896836333819 79.6458467482292
"RBBP5" 0.289804868882704 13.4127495170637
"GPR161" 0.678291290624217 59.3818415969092
"PRUNE" 0.853062655855103 74.4816484224082
"NSUN4" 0.846982585936689 74.1081777205409
"FBXO6" 0.416868450239411 26.7675466838377
"PRAMEF11" 1.4123604165132 92.8525434642627
"PKLR" 0.734080561789929 64.932388924662
"PFKFB2" 0.27790840767118 12.2987765614939
"OPTC" 0.588745161239875 49.0727623953638
"PLA2G2E" 0.475497236282844 34.1403734707019
"DFFB" 0.475180238880423 34.1210560206053
"RER1" 0.0933963701794169 1.94140373470702
"CNST" 1.00865300476102 83.2260141661301
"C1orf27" 0.632519585284926 54.179008370895
"SMYD3" 0.469792226218454 33.4191886670959
"C1orf141" 0.925627725312398 79.0598840952994
"DRAXIN" 0.406426891744957 25.6084996780425
"TMEM56-RWDD3" 0.22326031309113 8.04249839021249
"RGS7" 0.208207624899246 6.86413393432067
"UBQLN4" 0.554833662577052 44.9517063747585
"CCDC28B" 0.585226665262698 48.6606567933033
"DDOST" 0.590874576776165 49.3238892466194
"UBE2J2" 0.542841307282057 43.4642627173213
"F5" 2.05932041581948 97.3857050869285
"APITD1-CORT" 0.491605620141886 36.3039278815196
"MTMR11" 0.868307800174845 75.6020605280103
"DMRTB1" 0.524091993761909 41.0624597553123
"PRAMEF18" 0.22166439825105 7.90727623953638
"PRKCZ" 0.405379290922416 25.39600772698
"NOTCH2NL" 0.722061983784833 63.7218287186091
"FMO4" 0.938285082956555 79.6973599484868
"DRAM2" 0.485274947947381 35.4668383773342
"ATXN7L2" 0.895433277568508 77.3535093367675
"MRPS14" 0.559462472684597 45.6696716033484
"KLHL20" 0.328154318648203 17.1088216355441
"C1orf51" 0.517903254713241 40.2253702511269
"CSRP1" 0.510277268374369 39.0598840952994
"GPR153" 2.2781583859207 97.9845460399227
"RPE65" 0.555367130224951 45.0289761751449
"KIAA0319L" 0.565564260094963 46.413393432067
"LRRC42" 0.740891475690911 65.5054732775274
"F13B" 0.918465087560605 78.6864133934321
"TADA1" 0.270191633926216 11.7063747585319
"MROH7" 0.908615801239358 78.1133290405667
"PIAS3" 0.660955745658496 57.5917578879588
"HYI" 1.10153508553015 86.4455891822279
"MAPKAPK2" 0.29389442762927 13.8634900193175
"TMOD4" 0.600353133216666 50.6632324533162
"ANGEL2" 1.02152699364163 83.7862202189311
"ZNF496" 1.51938959846746 94.1596909207985
"CPSF3L" 0.503868697746639 38.1390856406954
"CAPZA1" 0.882852109100714 76.6065679330328
"ANKRD65" 0.4230233875347 27.4758531873793
"IFI44L" 1.19259892085766 88.7057308435287
"MGST3" 0.0679557733928987 1.58725048293625
"AADACL4" 1.32083371625312 91.2942691564713
"IFI6" 0.186104950000054 5.3026400515132
"CHD1L" 0.856459276483907 74.7005795235029
"MECR" 0.771778875703546 68.0811332904057
"CCNL2" 0.690746130252324 60.6374758531874
"ZMYM6NB" 0.143263869001794 3.3290405666452
"ZBTB8OS" 0.401579597963637 25.0096587250483
"TRIM67" 0.617677762437447 52.8203477141017
"MUC1" 0.545417692809525 43.7862202189311
"RCOR3" 0.335114723882665 17.9201545396008
"PMVK" 0.985611568956655 82.0862846104314
"KMO" 1.04568703148675 84.6748229233741
"CFHR3" 0.962524594364148 80.9336767546684
"RCAN3" 0.438301965793457 29.4526722472634
"CD53" 0.224895831774926 8.13908564069543
"APOA1BP" 0.818344791909287 71.9639407598197
"COL24A1" 0.405634593690236 25.4346426271732
"RPL22" 0.303908192387109 14.7649710238249
"PADI4" 1.09736718055657 86.349001931745
"ALDH9A1" 0.735644614486624 65.0289761751449
"RPF1" 0.842135464962863 73.7797810688989
"TCTEX1D1" 0.690657602920096 60.6310367031552
"CTH" 0.578270659355814 47.8428847392144
"MUTYH" 0.653240354223971 56.741790083709
"MTF2" 0.258506551495982 10.6825499034127
"DNM3" 0.234157364186926 8.75724404378622
"OPRD1" 1.28859576254205 90.7791371538957
"ATP1A1" 0.338580684738698 18.1777205408886
"THEM4" 1.01402509502762 83.4513844172569
"FAM177B" 0.252668194476384 9.98068254990341
"IL6R" 1.17058982487621 88.1777205408886
"TXNDC12" 0.939302415647912 79.7939471989697
"PINK1" 1.01508143218581 83.4707018673535
"CD1B" 0.853186940190619 74.507405022537
"SLC16A1" 0.866124666599589 75.428203477141
"LMX1A" 0.458267824006121 31.7965228589826
"FRRS1" 0.639353675534188 55.0740502253703
"LRIF1" 1.44684260396527 93.3419188667096
"MRPL55" 0.998831867963898 82.7495170637476
"BTBD8" 0.727155610605326 64.3142305215711
"CLCN6" 0.420267600010692 27.205408886027
"CCDC30" 0.613682027307715 52.3824855119124
"YBX1" 0.324595393178453 16.6902768834514
"TATDN3" 0.708262675343535 62.3567289117836
"GBA" 1.00013867952343 82.8139085640695
"ARHGEF10L" 0.602214931171928 50.8950418544752
"SAMD13" 0.214895399357507 7.35350933676755
"DSTYK" 0.513545416550684 39.5363811976819
"SDCCAG8" 0.646677001112585 55.9175788795879
"NUF2" 0.692760804298908 60.8692852543464
"TNN" 1.35204320643562 91.7836445589182
"LAMTOR2" 0.211889834311834 7.10882163554411
"PLK3" 0.406092935214788 25.5312298776561
"CTTNBP2NL" 1.11346931319799 86.8126207340631
"MAEL" 0.599525100014288 50.5151320025757
"UBE2U" 0.528542848679268 41.5969092079845
"PSMB2" 0.507861098862695 38.6670959433355
"SYNC" 2.69583944967923 98.7314874436574
"SYT6" 0.951506305357921 80.3412749517064
"TMEM53" 1.53031602852059 94.2627173213136
"CEPT1" 0.438175307428326 29.439793947199
"LYSMD1" 0.351390384935805 19.4655505473278
"CELSR2" 1.45939629807831 93.4835801674179
"CNIH4" 0.552158228914291 44.5589182227946
"ADCY10" 0.675987129776798 59.1049581455248
"FCRL2" 0.928138561774093 79.1822279459111
"RNPC3" 0.165795534857145 4.27559562137798
"WDR3" 0.725831650343596 64.1596909207985
"TMEM39B" 0.528009092083038 41.5389568576948
"KIF14" 0.62181848237927 53.1873792659369
"APH1A" 0.380661859560095 22.794591113973
"SLC44A5" 0.321725870210929 16.4713457823567
"GPA33" 0.730086233211075 64.5460399227302
"FUBP1" 0.338986089816514 18.222794591114
"C1orf189" 0.303908151562314 14.7520927237605
"OLFML2B" 2.09916411992522 97.5144880875724
"OTUD7B" 0.940394712973104 79.8454603992273
"CDC73" 0.16481735412219 4.19832582099163
"STXBP3" 0.304837801715005 14.8615582743078
"RGS2" 0.78818863912061 69.4462330972312
"SLC9A1" 0.632917045297087 54.211204121056
"PDZK1" 0.768525456536075 67.8364455891822
"MYOC" 0.569949603102181 46.8898905344494
"HMGCL" 0.339780103904993 18.3515775917579
"LMO4" 0.417681859234194 26.8995492594977
"PHGDH" 0.449632265426298 30.8692852543464
"ANKRD45" 0.614392898369958 52.498390212492
"DMBX1" 0.916247756717945 78.6027044430135
"TRIM63" 0.746806853638233 65.9819703799099
"MAP7D1" 0.47258918061252 33.8312942691565
"DHRS3" 0.576000209983903 47.6175144880876
"USP24" 0.395541399026264 24.3013522215068
"GBP7" 0.981617496454101 81.9059884095299
"GALNT2" 0.501207700897072 37.7784932388925
"ZBTB40" 0.605454433319548 51.3457823567289
"PGLYRP3" 1.02270092124496 83.8312942691565
"ERMAP" 0.826635757060245 72.6271732131359
"C1orf192" 0.786947438558781 69.3367675466838
"TAS1R1" 1.38032578392808 92.3760463618802
"PM20D1" 0.715838619955357 63.1294269156471
"USP33" 0.407444020660485 25.7179652285898
"SPTA1" 1.0385778201309 84.4365743721829
"ARHGAP30" 0.858083088930075 74.8229233741146
"CCDC24" 0.811224797313242 71.4423696072119
"SRSF4" 0.163777108905285 4.13393432066967
"CLCA4" 0.629264874340166 53.8634900193175
"ARHGAP29" 0.578655110554398 47.8750804893754
"FABP3" 0.544489140342422 43.6252414681262
"RAB4A" 0.21489554369513 7.54024468770122
"SLC6A9" 0.439266469533505 29.5363811976819
"HECTD3" 0.465346967213792 32.7881519639408
"ZBTB8B" 0.429608901094895 28.2678686413393
"CRYZ" 0.886292679946632 76.7611075338055
"RPL5" 0.543063957440009 43.5028976175145
"SLC6A17" 1.02975762053094 84.0888602704443
"PTGFRN" 1.03807487973498 84.4236960721185
"CCSAP" 0.306036297160914 14.9645846748229
"RNASEL" 0.69906973881143 61.4938828074694
"STPG1" 0.518643282290199 40.3670315518352
"LAX1" 1.41511150529914 92.9104958145525
"C1orf146" 0.371301572377437 21.6548615582743
"POGK" 0.501038898516129 37.7398583386993
"CASQ2" 0.732511901353402 64.771410173857
"ATF6" 0.859258060512877 74.9066323245332
"TMEM79" 1.59145138732867 94.9066323245332
"PRAMEF15" 0 0.672891178364456
"SERINC2" 1.1314362151329 87.2891178364456
"FAM129A" 1.21215340165917 89.1822279459111
"CA6" 1.37630740423547 92.3116548615583
"S100A11" 0.146765064797326 3.43850611719253
"RHOC" 0.530027143595524 41.8319381841597
"RPS27" 0.12407015 2.71732131358661
"FCGR1A" 0.483196466709059 35.2028332260142
"ALG6" 0.451083838613889 31.0495814552479
"LZIC" 0.227649552099473 8.36445589182228
"PTCHD2" 1.10773576160775 86.6065679330328
"CLDN19" 0.801297717498089 70.624597553123
"CYB5RL" 1.27679580958272 90.5537669027688
"FASLG" 0.682389383336149 59.768190598841
"PRDM16" 0.804107196774972 70.856406954282
"ZBTB37" 1.11938300594665 87.0379909851899
"KLF17" 0.598953785717949 50.4185447520927
"PBXIP1" 1.09138450945192 86.2009014810045
"GADD45A" 0.214895543695071 7.48873148744366
"LRIG2" 0.536201784753526 42.5756600128783
"TMCO1" 0.111630315322398 2.269800386349
"LHX9" 0.643032553033862 55.428203477141
"GLUL" 0.339024152584164 18.2421120412106
"PANK4" 0.481630502474901 34.9710238248551
"C1orf87" 1.41569280836528 92.9169349645847
"GPATCH4" 0.670180423876396 58.5318737926594
"DDX59" 1.06646804689605 85.3831294269156
"GSTM1" 1.62820814610918 95.2157115260786
"EFCAB7" 0.862163415112165 75.13200257566
"DNALI1" 0.889408789510417 76.9800386349002
"GPR89A" 0.0924256322598262 1.93174500965873
"GPX7" 0.306827563966413 15.0289761751449
"EPB41" 0.452151896440442 31.1719253058596
"TMEM167B" 0.143263869001794 3.3290405666452
"ZNF644" 0.968504855811796 81.2105602060528
"PRAMEF22" 0.279759114387718 12.4533161622666
"PRRC2C" 0.524686393256861 41.1397295556986
"C1orf106" 0.948358586094957 80.1867353509337
"PRAMEF21" 0 0.672891178364456
"ALX3" 0.610067307193982 51.8609143593046
"PAQR6" 0.226762332173196 8.29362524146813
"SELE" 1.05593364400445 85.0096587250483
"PPP1R12B" 0.551623049157954 44.5202833226014
"SIPA1L2" 1.14178404692037 87.533805537669
"EPHA2" 0.901475745961381 77.7334191886671
"CD55" 0.624029815747075 53.3354797166774
"PLA2G2A" 0.516381908530391 39.9742433998712
"FAM159A" 0.819350086264921 72.0862846104314
"LPPR4" 0.570205304784645 46.9349645846748
"ADAMTS4" 0.914756607095434 78.4739214423696
"DPT" 0.644012204586994 55.5569864777849
"SLC25A44" 0.984792103898076 82.0283322601417
"C1orf234" 0 0.672891178364456
"CPT2" 1.33576323278686 91.5325177076626
"TEKT2" 0.597734678456736 50.2897617514488
"PTPRF" 0.673274732413534 58.8409529942048
"IKBKE" 0.790580564913128 69.6587250482936
"FNDC7" 0.992410841821613 82.4275595621378
"NEK2" 0.723473287186344 63.8634900193174
"CAP1" 0.3522499828563 19.5621377978107
"TCEA3" 0.355104618337978 19.8647778493239
"C1orf168" 0.691045404429939 60.6889890534449
"SLC5A9" 0.942835561862854 79.967804249839
"RFX5" 0.634977062717855 54.4816484224082
"ACP6" 0.68999101963999 60.560206052801
"MYBPH" 0.4454458834671 30.328396651642
"FCGR2A" 0.878673333310042 76.316806181584
"MARC2" 0.502236338605027 37.926593689633
"GALE" 0.515586873421437 39.8840952994205
"CRTC2" 0.503972455621489 38.1648422408242
"ATP1A4" 0.85777605116154 74.7971667739858
"NT5C1A" 0.549008463180548 44.179008370895
"SLC16A4" 0.559016797246173 45.6020605280103
"CD244" 0.612613213191226 52.2343850611719
"NUCKS1" 0.248139950000038 9.68448164842241
"VAV3" 0.521814574536486 40.7726980038635
"LAMB3" 0.934419020997236 79.5170637475853
"WDTC1" 0.424358574533801 27.6625885383129
"SLFNL1" 1.27179145773899 90.4571796522859
"KRTCAP2" 0.365954188634776 21.0495814552479
"SLC35E2B" 0.229732999557603 8.4932388924662
"MYOG" 0.813581959162689 71.6419832582099
"ELF3" 0.835461966142428 73.2839665164198
"C1orf95" 0.417681829529794 26.8866709594334
"POLR3C" 0.795494190510597 70.1030264005151
"EPHA10" 1.20501329224239 89.0276883451384
"CFHR2" 0.840181159380047 73.6445589182228
"PCSK9" 1.01287794023929 83.4191886670959
"FAM102B" 0.369752944484269 21.5003219575016
"PSRC1" 0.987037353799663 82.1828718609144
"DARS2" 0.508826999092468 38.8023180940116
"CTBS" 0.49995159604701 37.5016097875081
"LAMC2" 0.826642204975584 72.6336123631681
"CDC42BPA" 0.398937488824344 24.771410173857
"PMF1" 1.89028169370864 96.6838377334192
"SCCPDH" 0.74323176726279 65.6986477784932
"NR1I3" 0.292324618322248 13.6638763683194
"NEXN" 0.6408527098488 55.228589826143
"NOL9" 0.912648451681987 78.3837733419189
"NADK" 0.710313238635317 62.6078557630393
"JTB" 0.471371014853096 33.6638763683194
"CLIC4" 0.473529284330422 33.9343206696716
"CYP4A22" 1.19489517078933 88.7765614938828
"SLC25A33" 0.309351868575039 15.2607855763039
"FCN3" 0.694396228343935 61.0431423052157
"CD84" 0.958416707787753 80.6825499034127
"PEF1" 0.935545614593606 79.5621377978107
"NR5A2" 0.492466031618126 36.413393432067
"TSPAN1" 0.447371260094164 30.5859626529298
"PHTF1" 0.476432395084413 34.2884739214424
"ETV3L" 1.02031729159375 83.715389568577
"KIAA0907" 0.251693424362826 9.91629104958145
"TYW3" 0.529450377042835 41.7321313586607
"C1orf50" 0.89474911305058 77.30199613651
"HDGF" 0.542869165181226 43.4707018673535
"GBP2" 1.14598187011531 87.630392788152
"MARC1" 0.974180929581685 81.4874436574372
"ARF1" 0.310175 15.3702511268513
"CCBL2" 0.380694918733906 22.8010302640051
"VANGL2" 0.870614476609562 75.7759175788796
"GIPC2" 0.611093676478056 52.0283322601417
"CHRNB2" 0.936452750473837 79.6007726980039
"CLCA1" 0.620649076453797 53.0972311654862
"NMNAT1" 0.360487 20.4571796522859
"CRABP2" 0.341662020881537 18.5576303927882
"PDE4B" 0.248034980389444 9.63940759819704
"RSBN1" 1.46343181461851 93.5350933676755
"PRAMEF9" 0 0.672891178364456
"EIF4G3" 0.888206696510063 76.8963296844816
"THBS3" 0.417759068051142 26.909207984546
"SCP2" 0.156732956634627 3.77978106889891
"ZMYM6" 0.793197930453035 69.8969735994849
"AUNIP" 1.15289169998588 87.8171281390856
"C1orf122" 0.208126689139091 6.85125563425628
"STRIP1" 0.290718016768012 13.5157759175789
"HSPB11" 0.496125003031441 36.941403734707
"ZNHIT6" 0.195779725020285 6.08499678042498
"WDR47" 0.513142037666157 39.4591113972956
"EXTL2" 0.763663258890018 67.3857050869285
"PYHIN1" 0.804031284894824 70.8435286542176
"MYCL" 0.620045647105383 53.0521571152608
"NTPCR" 0.483267765093535 35.2221506761108
"HLX" 1.58072863293556 94.8229233741146
"SYT14" 0.4338537028073 28.815196394076
"MAN1A2" 0.411595770389061 26.1687057308435
"HHAT" 0.804832325802631 70.9336767546684
"ATPIF1" 0.286527391593427 13.1197681905988
"KDM1A" 0.143263682806413 3.23889246619446
"SRSF11" 0.176455466421737 4.8422408242112
"GPR157" 1.24227682802744 89.7746297488732
"TDRD5" 0.864872766879678 75.3380553766903
"HSD17B7" 0.639707190923541 55.1191242755956
"HSPG2" 0.986698750642037 82.1506761107534
"TOR1AIP1" 0.77739832182799 68.551191242756
"C1orf185" 0.782041862450418 68.9568576947843
"KCNAB2" 0.265442381485611 11.281390856407
"AURKAIP1" 0.943596299892719 80.0450740502254
"RGL1" 0.428898344824685 28.1712813908564
"MPZ" 0.192208301316116 5.93045717965229
"DEGS1" 0.851139810313206 74.3786220218931
"ZYG11A" 0.760637613121699 67.1732131358661
"PTPN7" 0.499752098885909 37.4629748873149
"LPPR5" 0.329818423066352 17.4436574372183
"FDPS" 0.64734559943451 56.020605280103
"GPN2" 0.908645499658127 78.126207340631
"MR1" 0.907257274198274 78.0489375402447
"HCN3" 0.607891606473842 51.5840309079202
"HIVEP3" 5.37670568062336 99.8003863490019
"FCRL6" 0.754432741075093 66.6258853831294
"SMAP2" 0.167631250726875 4.35930457179652
"MRPL37" 0.526926120594784 41.448808757244
"SMPDL3B" 0.802031454784205 70.6761107533806
"IGSF8" 1.40117804661849 92.6400515132003
"KANK4" 1.00215523900741 82.8911783644559
"VPS45" 0.379526189976362 22.6142949130715
"EDARADD" 0.404298241096067 25.2929813264649
"IRF6" 0.183412752137084 5.16419832582099
"FAM72A" 0.0716320211034376 1.8126207340631
"FAM131C" 0.800070971371439 70.4958145524791
"PRPF38B" 0.38278566669933 22.9877656149388
"HPCA" 0.398829711415699 24.7456535737283
"AKT3" 0.165028486818831 4.24983902124919
"XCL2" 1.00267884077174 82.9523502897618
"FAM229A" 0 0.672891178364456
"ATP1B1" 0.320347948621248 16.2588538312943
"KCNQ4" 0.246077859001716 9.52994204764971
"DEDD" 0.826126206308294 72.5820991629105
"ZC3H11A" 0.434184305689735 28.8731487443657
"AGTRAP" 0.862564895570512 75.1577591757888
"KIF21B" 0.406165570196841 25.5569864777849
"SLC41A1" 0.635476603976801 54.5138441725692
"ZZZ3" 0.649205301344215 56.2009014810045
"EDN2" 0.491152389804631 36.2427559562138
"IFNLR1" 0.313744332181751 15.7952350289762
"TXLNA" 0.658098926419276 57.3277527366388
"ATP5F1" 0.460415788713082 32.0991629104958
"SH3D21" 1.08620607981316 86.0334835801674
"TNNT2" 0.237789553358808 9.02768834513844
"SZRD1" 0.539621264654377 43.0135222150676
"TMEM57" 0.273363931432003 11.9381841596909
"CSMD2" 0.6545747748421 56.909207984546
"SPATA6" 0.479837653872413 34.7327752736639
"NBPF3" 1.20121696678964 88.9246619446233
"TNFRSF8" 0.714211621034857 62.9748873148744
"DCAF6" 0.451431358127703 31.0753380553767
"ASPM" 1.1102790587448 86.6838377334192
"CLSTN1" 0.6929368697437 60.8950418544752
"SLC25A24" 0.189068278792492 5.65357372826787
"XPR1" 0.316201730402195 15.8853831294269
"AQP10" 0.530086843061325 41.8609143593046
"UBXN11" 0.952231110686583 80.3863490019317
"POLR3GL" 0.532432322478284 42.1506761107534
"TNFSF4" 0.286527391593427 13.1197681905988
"ASTN1" 0.821073901508229 72.1957501609788
"FMO1" 1.53431246460121 94.3013522215068
"DNAJC11" 0.577394430610172 47.7591757887959
"EIF2B3" 0.349496610351137 19.2530585962653
"NECAP2" 0.798218761007317 70.3541532517708
"AKR7A3" 2.2056263018012 97.8364455891822
"SLC2A1" 0.305032026946917 14.8808757244044
"DNAJC8" 0.115132100886548 2.32453316162267
"HIAT1" 0.247555321465013 9.62009014810045
"GNL2" 0.61410108403069 52.4533161622666
"C1orf21" 0.290969877700471 13.5479716677399
"TRAF5" 0.760091918128094 67.1152607855763
"TRAPPC3" 0.161767361933482 4.05344494526722
"CDA" 0.323100833090934 16.5357372826787
"AGRN" 0.855225811604037 74.6426271732131
"RSPO1" 1.02667599713016 83.9858338699292
"CYB5R1" 0.412224945465549 26.2588538312943
"SLC30A10" 0.701278685848215 61.6548615582743
"STX6" 0.321061806030648 16.3554410817772
"YARS" 0.396863679075561 24.4880875724404
"VASH2" 1.061935829527 85.2028332260142
"TOMM20" 0.214895543695112 7.53058596265293
"FCGR3A" 0.662730987879455 57.7720540888603
"WLS" 0.39574921029199 24.3335479716677
"TMEM18" 0.599154010483981 50.4700579523503
"MITD1" 0.401629887848065 25.0225370251127
"SERPINE2" 0.321478197845139 16.4262717321314
"LBH" 0.253625965775516 10.0515132002576
"CBWD2" 0.410868094368603 26.052801030264
"ATG4B" 0.466867303014231 32.9684481648422
"INO80D" 0.93280899128972 79.4333547971668
"CEP68" 1.51370487104456 94.0888602704443
"ATP5G3" 0.11878785070111 2.40180296200902
"WDPCP" 0.442157127838552 29.9613650998068
"DBI" 0.459025820289653 31.8802318094012
"PASK" 1.00498272806141 83.0714745653574
"TMEFF2" 0.493851844542131 36.5614938828075
"STK25" 0.325691087039572 16.7739858338699
"ALMS1" 0.960384312055589 80.8177720540889
"PLEKHA3" 0.39531143437655 24.275595621378
"GPR155" 0.589840332586017 49.1951062459755
"SP140L" 0.724721906591053 63.9987121699936
"EEF1B2" 0.492183100606746 36.381197681906
"UBE2F" 0.275883358001111 12.1571152607856
"ATF2" 0.390407335118144 23.7733419188667
"IFIH1" 0.80717924434568 71.1332904056664
"MMADHC" 1.06837019094982 85.4861558274308
"EFR3B" 0.304705736294755 14.8551191242756
"FANCL" 0.432737090432784 28.6864133934321
"CREB1" 0.413050456866321 26.3618802318094
"ZAK" 1.09353465157223 86.2524146812621
"LIMS1" 0.36999631610456 21.5260785576304
"CFC1B" 0 0.672891178364456
"SUCLG1" 0.599535237836691 50.5215711526079
"GMPPA" 0.821942680889796 72.2408242112041
"SNRPG" 0.186105 5.33805537669028
"ST6GAL2" 1.60977580272845 95.0740502253703
"FBLN7" 1.20117623959686 88.9182227945911
"RAPH1" 2.70970746526322 98.750804893754
"VRK2" 0.662914375310931 57.7784932388925
"ABCG8" 1.36246891736005 92.0218931101095
"BAZ2B" 0.595573459246594 49.9484867997424
"ABHD1" 0.788685400281969 69.4848679974243
"MEMO1" 0.115132231100314 2.33097231165486
"PQLC3" 0.476010326019112 34.2047649710238
"POTEI" 0 0.672891178364456
"CHMP3" 0.280189469212201 12.5112685125563
"GCA" 0.725441735492271 64.1081777205409
"RPL31" 0.424153913579312 27.6046361880232
"SLC11A1" 0.439908346337958 29.6200901481005
"FAM228A" 0.34956252680669 19.2594977462975
"RAMP1" 1.18356651908543 88.4352865421764
"UGT1A10" 0.743185777436563 65.692208628461
"BZW1" 0.143263727288619 3.27752736638764
"PTPN4" 0.439389175255064 29.5685769478429
"MREG" 0.662705103003742 57.7656149388281
"NTSR2" 0.202243315440361 6.37475853187379
"C2orf73" 0.517690717986896 40.2060528010303
"MCFD2" 0.0716318478983568 1.69027688345138
"TRIM54" 0.408148663423159 25.7759175788796
"TXNDC9" 0.900565606563072 77.6690276883451
"REG1A" 0.203867703584523 6.56471345782357
"LHCGR" 1.07243137347879 85.6020605280103
"SP100" 0.496169372604424 36.9542820347714
